label,text,clean_text,category
1,入住的是260元的迷你标准间。感觉比想象的要好很多，房间如果住一个人很合适的，洗手间很大，很干净。房间里床上用品质量很不错，整洁如新。房间窗户为玻璃幕墙，无法打开换气。 这是距离大连火车站最近的酒店。前台服务态度很好，很热情，业务熟练。就是退房的时候，查房比较慢，人多的时候，要多等几分钟。 总体感觉还是可以的，交通极为便利。,入住 迷你 标准间 感觉 想象 很多 如果 一个 合适 洗手间 很大 干净 床上用品 质量 不错 整洁 如新 窗户 玻璃幕墙 无法 打开 换气 这是 距离 大连 火车站 最近 前台 服务态度 热情 业务 熟练 就是 退房 时候 查房 比较慢 人多 时候 几分钟 总体 感觉 还是 可以 交通 极为 便利,Hotel
1,性价比不错，本本的外观手感以及性能都还不错，到底是大品牌的东西。 送货速度快，头天中午下单的，第二天下午就送到了。,性价比 不错 本本 外观 手感 以及 性能 不错 到底 品牌 东西 送货 速度 头天 中午 下单 第二天 下午 送到,Others
0,内存偏小，不过送了1G，就是2G了，还是怀念XP系统，不过照情况看来预装系统vista是大势所趋了,内存 偏小 不过 就是 还是 怀念 系统 不过 情况 看来 预装 系统 大势所趋,Others
0,壳子太薄太嫩，显示屏旁边的塑料壳子用指甲一扣就翘起来了。 用了2个礼拜，划痕很多阿，懒得管了。 无线驱动不在光盘里，华硕的人比我还懒。 键盘里面掉了根大头针拿不出来了。。。,壳子 太薄 太嫩 显示屏 旁边 塑料 壳子 指甲 一扣 翘起来 礼拜 划痕 很多 懒得 无线 驱动 光盘 华硕 键盘 里面 大头针 出来,Others
0,酒店空调有问题!蚊子太多!简直无法入睡!!!服务员的态度还不错的!,空调 问题 蚊子 简直 无法 入睡 服务员 态度 不错,Hotel
0,刚开机没一会 就很热了机子 作为10寸便携小本 还是厚了点 还是重了点 因为电池的缘故吧 因为蓄电时间的提升 忍了~,开机 一会 机子 作为 便携 还是 还是 因为 电池 缘故 因为 蓄电 时间 提升,Others
0,"伟大领袖毛主席早以对孔孟之道思想作过批判,几千年来对广大的民众毒害之深.毛主席作出了名确的定论.对发展现代化的中国没有一点帮助.国人应彻底抛去之.",伟大领袖 毛主席 早以 孔孟之道 思想 批判 几千年 广大 民众 毒害 之深 毛主席 作出 名确 定论 发展 现代化 中国 一点 帮助 国人 彻底 抛去,Others
1,第一感觉就是门童服务很到位，前台服务也面带微笑。 房间比较宽敞明亮，上网速度也很快。 很满意的一家酒店！,第一 感觉 就是 门童 服务 到位 前台 服务 面带微笑 比较 宽敞明亮 上网 速度 很快 满意 一家,Hotel
1,通过携程预定的行政双床房(且提前付清房费)~最后居然给我们父女两人一间大床房~还一再申明没有双床房了~在我的一再要求下~最后虽然还是提供了双床房~但是印象大打折扣~ 补充点评 2008年3月24日 ： 温泉~住店客人是98/位~小鱼池是46~另外收费的~,通过 携程 预定 行政 双床 房且 提前 付清 房费 最后 居然 我们 父女 两人 一间 大床 一再 申明 双床 一再 要求 最后 虽然 还是 提供 双床 但是 印象 大打折扣 补充 点评 年月日 温泉 住店 客人 鱼池 另外 收费,Others
1,最近一直在看这本书，我觉得很好。当初只是想看看南怀瑾，但又没耐心去一本本地买，毕竟南怀瑾先生的书都是讲课的内容，比较罗嗦。于是就挑了这本集南怀瑾先生佛、道、儒各种见解的书，开始的时候确实冲着南怀瑾去的，但现在不是了。作者的见解很简洁很明了，让我很容易接受，并且我们看法一致。也许这不是一本让人可以看了又看的书，却是一本让人一见如故的书，这就够了。,最近 一直 觉得 当初 只是 看看 南怀瑾 耐心 一本 本地 毕竟 南怀瑾 先生 讲课 内容 比较 罗嗦 于是 这本 南怀瑾 先生 佛道 各种 见解 开始 时候 确实 冲着 南怀瑾 现在 不是 作者 见解 简洁 很明 容易接受 并且 我们 看法 一致 也许 不是 一本 可以 看了又看 却是 一本 一见如故,Book
1,在衢州能住到这样的酒店算是很不错了，房间液晶电视，窗口看出去是条小河，还送了水果，算是很不错的啦，就是周围环境一般，没什么可以逛的...,衢州 能住 这样 算是 不错 液晶电视 窗口 出去 小河 水果 算是 不错 就是 周围环境 一般 没什么 可以,Hotel
1,虽然是老酒店，设备倒是很齐备，价格也合理。 地点十分方便：旁边是大马路解放路，往南一直走就到车站，往北直走可到铁塔。酒店四周有难以计数的手机店，要缴通话费或买储值卡都很方便。 设备齐全：连220V转110V的转接插座都有。 自助早餐：是当地风味的中式餐点，内容丰富。 服务态度：前台、客房服务、餐厅等人员都很和善，主动尽力为旅客提出帮助。人员服务态度真可比五星级。 真要找出待改进的地方，就是浴室狭窄了点。,虽然 酒店设备 齐备 价格 合理 地点 十分 方便 旁边 大马路 解放路 往南 一直 车站 往北直 可到 铁塔 四周 难以 计数 手机店 通话费 储值卡 方便 设备齐全 连转 转接 插座 自助 早餐 当地 风味 中式 餐点 内容 丰富 服务态度 前台 客房 服务 餐厅 人员 和善 主动 尽力 旅客 提出 帮助 人员 服务态度 可比 五星级 找出 改进 地方 就是 浴室 狭窄,Hotel
0,做工不够细致，没主要表现为 启动按钮生涩 光驱合上时生涩 发热较大 外壳会粘手印,做工 不够 细致 主要 表现 启动 按钮 生涩 光驱 合上 生涩 发热 较大 外壳 手印,Others
1,"读过一次卡莉,心中总会有记忆,佩服她作为女性,能有这么艰难的优秀的经历,困难磨炼人的意志,激励人的斗志,卡莉经历了好多困难,但每次她都可以迎刃而解,勇敢的面对,让我心中升起自信的旗帜,高高飘扬,在以后的日子里如果有困难,我要学习卡莉,动脑筋想好每一件事,做到最好,我最佩服是卡莉的口才,她可以说服每一个人,这是努力的结果,我们也可以做到,只是做的未必好,未必恰当,这本书激励我努力做的更好,更好.....",读过 一次 卡莉 心中 总会 记忆 佩服 作为 女性 这么 艰难 优秀 经历 困难 磨炼 意志 激励 斗志 卡莉 经历 好多 困难 每次 可以 迎刃而解 勇敢 面对 心中 升起 自信 旗帜 高高飘扬 以后 日子 如果 困难 我要 学习 卡莉 动脑筋 每一件 做到 最好 佩服 卡莉 口才 可以 说服 一个 努力 结果 我们 可以 做到 只是 未必 未必 恰当 激励 努力 更好 更好,Book
1,酒店的服务很热情，对于我们的客房要求总能及时回应。 地理位置不错，离中山北街很近，吃饭方便。,服务 热情 对于 我们 客房 要求 总能 及时 回应 地理位置 不错 中山 北街 很近 吃饭 方便,Hotel
0,第一次来当当买书，选择这本书看上的是它的销售量和顾客的评价。老实说，这本书没有多大的可读性，我儿子只对讲故事那册有兴趣，也许是年龄偏差吧，我儿子四岁。这本书的主打《忙忙碌碌镇》实在没有多少吸引人之处~~,第一次 当买书 选择 看上 销售量 顾客 评价 老实 多大 可读性 儿子 讲故事 那册 兴趣 也许 年龄 偏差 儿子 四岁 主打 忙忙碌碌 实在 多少 吸引 人之处,Book
0,我三个星期前定的货，配送公司星期六送货我没在公司，他们说三天后会再送，结果竟然给我当作退货处理了，耽误了我的时间，还让我评价，我评价个P，气死我了！以后再不在当当买书了～～～,三个 星期 前定 配送 公司 星期六 送货 公司 他们 三天 后会 结果 竟然 当作 退货 处理 耽误 时间 评价 评价 气死我了 以后 当当,Book
0,这种酒店如果也算3星级酒店的话，我真的无话可说了。 从入住开始就不舒服： 因为没定到4星级的酒店，所以携程建议住这里，说是3星的，还可以。晚上12点多到的，check in时，服务员登记完也不问你刷卡还是付现金，直接告诉你，交500压金，我说我就200元现金，刷卡行不？ check in完了，就看不到服务员了，自己找电梯。电梯是迷你型的，瞠死能站4个人就不能动弹了。 房间一股难闻的怪味，闻着就反胃。桌子上不知道多久没擦过，用手摸了一下，漆黑的，那卫生纸擦了好几遍，凑合着先上网吧邮件发了。卫生间的门是破的，门框上全是大破洞，像是炮弹炸过的，房间没有暖气，半夜被冻醒了，找不到被子可以加的，只好把衣服压在身上，这才感觉身上不冷了。 早餐加上小菜一起，不超过10样，不知道吃什么，没有水果，吃了碗稀饭就算了。 check out时，服务员打电话到楼层让查房，1分钟后，服务员气凶凶的跟我说，你有没有拿黄页，要赔偿的。晕！！！什么黄页呀。问了半天，说是一本放在抽屉里的什么书不见了。靠，那么脏的桌子，抽屉我连碰都没碰，卫生间我连毛巾都没敢用，拿你什么破书干什么。你放没有放，或者是你放在别的地方了，自己找去。MD，什么破地方呀。折腾半天，还不让我走。最后我也不知道他们是找到了还是没找到，或者是他们发现自己根本就没放什么黄页，没有任何人向我解释，也没有人给我道歉，可是总算是可以让我走了，还不主动给我发票。要求打印后，给我出了份收据。 好在4星级的景德镇大酒店的房间已经出来了，可以住进去了。赶紧离开这个是非之地吧。 后来想想，前台打电话上去，然后1分钟左右楼上就打电话下来说不见了书，这么快的速度，好像早就知道少了什么似的，让人不能不怀疑其目的性了。,这种 如果 星级 的话 真的 无话可说 入住 开始 舒服 因为 没定 星级 所以 携程 建议 这里 可以 晚上 点多到 服务员 登记 不问 刷卡 还是 付现金 直接 告诉 交压 现金 刷卡 行不完 看不到 服务员 自己 电梯 电梯 迷你型 瞠死 个人 不能 动弹 一股 难闻 怪味 反胃 桌子 知道 多久 没擦 过用 手摸 一下 漆黑 卫生纸 好几遍 凑合着 网吧 邮件 发了 卫生间 门框 上全 破洞 像是 炮弹 炸过 暖气 半夜 冻醒 不到 被子 可以 只好 衣服 压在 身上 这才 感觉 身上 不冷 早餐 加上 小菜 一起 超过 知道 什么 水果 稀饭 就算 服务员 打电话 楼层 查房 分钟 服务员 凶凶 有没有 黄页 赔偿 什么 黄页 半天 一本 放在 抽屉 什么 不见 那么 桌子 抽屉 连碰 卫生间 毛巾 没敢 什么 破书 干什么 或者 放在 别的 地方 自己 什么 地方 折腾 半天 不让 最后 知道 他们 找到 还是 找到 或者 他们 发现自己 根本 没放 什么 黄页 任何人 解释 道歉 可是 总算 可以 主动 发票 要求 打印 收据 星级 景德镇 大酒店 已经 出来 可以 进去 赶紧 离开 这个 是非之地 后来 想想 前台 打电话 上去 然后 分钟 左右 楼上 打电话 下来 不见 这么 速度 好像 早就 知道 什么 似的 不能不 怀疑 目的性,Hotel
1,原以为Windows Vista 家庭普通版的软件很难用的，兼容性差，谁知一上手还是很好用，原来想装得东西都装上了，出乎意料之外。,原以为 家庭 普通 软件 难用 兼容性 谁知 一上 还是 原来 想装 东西 装上 出乎意料 之外,Others
0,淋浴头竟然自己掉了下来，后来修理好了。马桶一直堵。请求修理两次，态度很好，无奈技术不佳，最终没有解决，大便硬是憋着！,淋浴 竟然 自己 下来 后来 修理 马桶 一直 请求 修理 两次 态度 无奈 技术 不佳 最终 解决 大便 硬是 憋着,Others
0,本书其实没说什么，也看不出价值在哪，作者倒是牛，把西医批评的一无是处，感觉就是根本不懂科学,其实 没说 什么 看不出 价值 作者 西医 批评 一无是处 感觉 就是 根本 科学,Book
1,不错，帮朋友选的，朋友比较满意，就是USB接口少了，而且全是在左边，图片有误,不错 朋友 朋友 比较满意 就是 接口 而且 全是 左边 图片 有误,Others
0,住过这么多酒店，从来没有住过这么小旧脏老臭的“大床房”！一进门就被一股臭味熏了出来，开了一天的窗户也不见减少多少。洗手间又小又脏，恶心死了！我和老公从进门开始，就只能一个在床上，一个才有站在地上的空间！ 唯一的好处：地点不错，下楼就是商业街，很热闹，晚上还有小吃，就在楼下，距大相国寺和山陕甘会馆也不远，走路即可。不过，对小吃的期望值千万不要太高，以免有上当受骗的感觉。价格姑且不论，卫生是实在没有办法入眼的。,这么 从来 这么 小旧 大床 房一 进门 一股 臭味 出来 一天 窗户 不见 减少 多少 洗手间 恶心 老公 进门 开始 只能 一个 床上 一个 地上 空间 唯一 好处 地点 不错 下楼 就是 商业街 热闹 晚上 还有 小吃 楼下 大相国寺 陕甘 会馆 不远 走路 即可 不过 小吃 期望值 千万 不要 太高 以免 上当受骗 感觉 价格 姑且 不论 卫生 实在 办法 入眼,Hotel
