label,clean_text
1,火车站 长途汽车站 很近 打车 起价 五分钟 楼下 小时 营业 麦当劳 点餐 免费送 大门 便是 平原 商场 对面 影剧院
0,提供 普通 标间 任何 竞争力 设施 一般 床单 破损 服务 一般 商务 豪华 标间 部分 不是 便是 只是 摆设 启动 不能 升级 更换 时便 三易 能够 正常 入住 期待 改进
0,册子 介绍 房间内 提供 饮用水 水壶 水给 前台 提意见 前台 饮用水 卫生间 自来水 恶心 服务员 加水 冰箱 毫升 国产 饮用水 收费 外面 饮用水 房间内 收费 物品 非常 拖鞋 免费 拖鞋 袜子 等等 还有 会动 套套 盒子 文字 这么 这么 周全 为什么 提供 饮用水 即使 平价 收费 顾客 情愿 大堂 经理 提意见 狡辩 爱理不理 房间内 加湿器 这个 南方人 非常
0,想象 中好 只是 提出 过多 进行 详解 有些 虎头蛇尾
1,下午 迪斯尼 好莱坞 来到 市区 入住 这家 饭店 饭店 胡同 里面 没来 不见得 方便 找到 办理 速度 很快 态度 大约 分钟 搞定 来到 适应 真的 很小 尤其 迪斯尼 好莱坞 面积 大约 只有 平米 左右 卫生间 大约 平米 显得 吹风机 浴衣 饭店 服务 人员 态度 他们 打听 事情 他们 仔细 解答 提供 建议 这家 饭店 位置 距离 地铁站 大约 步行 分钟 距离 时代广场 大约 步行 分钟 地处 繁华 地带 闹中取静 大门 左米 公车站 各处 非常 方便 人才 块钱 市区 充分 享受 地理位置 优越 香港 乘坐 地铁 熟悉 周围环境 地面 交通 方便 太平山 香港 夜景 乘坐 有轨电车 不仅 方便 便宜 欣赏 香港 街景 走时 订购 机场 送机 服务 每人 非常 打车 机场 坐地铁 大约 不用 拉着 行李 到处跑 大型 豪华 旅游车 宽大 座椅 车上 一共 个人 真是 太爽了 推荐 大家 采用
1,不错 长宁路 太长 打车 的话 司机 一般 不到 浪费 很多 时间
1,去年 无意 中帮 朋友 预定 一次 这个 后来 朋友 每次 预定 这个 一次 不错 出行 方便
1,外观设计 做工 精美 快递 速度 迅速 特别 价格 简直 无可挑剔
0,瑞星 杀毒 知道 何时 消息 属实 确实 郁闷
1,马丁路德 这个 演讲 一直 喜欢 振奋 崇拜 声音 时常 带来 力量 勇气 同样 魅力 看似 神秘 通过 许多 成功 告诉 拥有 梦想 这个 梦想 能够 实现 带来 需要 力量 勇气 应该 自信 面对 人生 乐观 追逐 梦想 快乐 生活 千万 不要 错过 这么 一本 堪称 伟大 作品 只要 读懂 幸福 不远
0,这个 店太差 霉味 不能 忍受 前台 工作效率 极低
1,不错 干净 简洁 网上 披露 位于 海河 最美 一段 特意 可是 看到 海河 影子
1,拿到 那天 开始 练上 纯粹 为了 喜欢 一本 试试 本来 只是 每天 坚持 一页 周后 身边 丫头 写得 样子 心里 一乐 琢磨 原来 循序渐进 一种 态度 坚持 认真 效果 建议 大家 跟着 书本 节奏 不要 后面 漂亮 划着 之前 学会 当然 初学者 建议
0,内存 较为 一点 电池 位置 导致 掌托 左边 容易 发热 散热 后面 鼠标 使用 起来 的话 必须 经过 散热 位会 导致 容易 发热 还有 显示器 缝合 间隙 磨具 需要 改进 一下
0,之前 看到 铺天盖地 赞扬 信半疑 打开 引子 看市 喜欢 还有 拉拉 小人物 描写 贴近 平常 工作 生活 状态 书中 一些 章节 不仅 具有 参考 意义 学习 意义
0,失望 一点 深入 做广告 一样 再也 不买 国内 类书
1,服务 整体 勉强 星级 水平 硬件 水平 偏低 隔音 效果 差门 薄墙 结账 时间 偏长 早餐 质量 偏低 不过 地段 这家 更好 宾馆 供选择
1,朋友 推荐 好书 夫妻 相爱 容易 相处 很难 生活 磕碰 需要 相爱 心去 平衡 一下 夫妻 相处 之道 艺术 特别 妻子 生活 智慧 结婚 多年 需要 调整 一下 新鲜 不会 撒娇 说话 凶巴巴 生活 磨砺 强悍 主妇 别人 如何 收获 不少 真的 好好 撒娇 真的 好好 享受 生活 辛辛苦苦 创建 家庭 只有 拱手 让给 二奶 为了 家庭 更是 为了 幸福 学习
0,说实话 环境 不好 火车站 旁边 火车站 启用 不会 吵闹 可是 明白 为什么 装修 到位 根本 比不上 大城市 星级 通过 真的 不怎么 再次 通过 厦门 真的 大多数 网友 定房 便宜 差级 的话 绝对 相信 补充 点评 年月日
1,便宜 塑料 外壳 性价比 主板 刻录 硬盘 配置 真的 性价比 现在 主流 配置
1,最喜歡 這部 雖然 眼淚 發現 越來 越愛看 這些 悲情 揪心 疼痛 文字 匪大 確是 媽來 東子 佳期 愛是 絕對 獨一無二 可是 真愛的 未必 一起 記得 那句 時候 輕什麼 可是 有勇 氣現 已經 連勇氣 只能 看著 這樣 慰籍 那麼 不圓滿 開放得
1,键盘 设计 不错 比寸 还好 几个 快捷键 感应 实用 小巧
1,房子 还好 地理位置 不错 值得 价位 同样 水平 徐汇区 华亭 宾馆 多元 这里
0,键盘 稍微 快点 有些 字母 明明 没上去 好像 主要 左边
0,本来 买回来 朋友 可是 翻开 一看 简单 小汽车 动物 退货
1,以前 买过 机器 主板 起来 这次 表妹 机器 本来 不了 独立 显卡 后来 想象 不错 最起码 看接 等离子 高清 不会 这款 机器 就算 价格便宜 另外 这个 机器 摄像头 麦克风 知道 有没有 机器 拿到 可能 许多 朋友 感到 舒服 来说 正好 读书 小妹妹 本来 就要 限制 聊天 摄像头 更是 视频 对话
0,不足 蓝牙 贵些 不过 看到 卖到 断货 知道 群众 眼睛 雪亮 呵呵
1,干净 舒适 松江 商务 这家
1,今年 第二次 入住 这次 好友 一起 购物 首选 市区 沙嘴 半岛 那里 免费 班车 整点 一趟 很大 大约 二十几 平方 二次 无敌 海景 入时 选择 游艇 俱乐部 这边 看到 另外 六楼 以下 还有 露台 非常 早餐 非常 丰富 值得 一试 坐在 露天 花园 边上 早餐 花园 走走 真的 不远 沙滩 不远处 小时 便利店 超市 里面 新鲜 水果 还有 东南亚 餐馆 名字 记得 唯一 另人 满意 房间内 设施 陈旧 不过 洗手间 不错 单独 沐浴 如是 一家 渡假 这间 一定 不了
0,女人 尤其 女孩 心思 细密 敏感 浪漫 容易 好高务远 一想 天开 女人 懂得 脚踏实地 不要 高手 不要 以为 爱情 幸福生活 全部 总的来说 不错 喜欢 女人 幸福 有关 贴合 中国 女人 实际
1,故事 主角 一样 平凡 梦想 很多 缺点 不断 努力 一直 反思 道路 不过 这个 故事 主角 无论 幸福 不管 打工 顺利 街上 感到 寂寞 孤独 至少 每当 电话 父母 问候 一直 孤单 有趣 不过 平静 小小的 幽默 那样 一如既往 那种 风格 推荐
0,晚上 很多 按摩 小姐 打电话 很烦 告诉 他们 不要 照样 前台 无法 信用卡 授权 一定 现金 押金 不然 存放 行李 行李 银行 还好 银行 近要
0,收到 发现 光盘 尽然 有道 裂缝 联系 退货 建议 换个 快递
1,基本 配置 非常 现在 每天 回去 办公室 身上 一点 满意 配置 配件 升级 不了 多少 动手 简单 接口打开 方便 高配 机型 卖价 差价 多买 一套 配件 还有 换下来 配件 或者 留下来 自用 同时 硬盘 内存 原配 硬盘 换下来 移动硬盘 比高 机型 价格 还要 几百块 手里 移动硬盘
1,返现 来说 速度 这个 价格 来说 不错
0,家具 老旧 商务 套间 地毯 居然 到处 黑斑 心里 非常 舒服 工作 关系 每个 几天 昆山 同事 一致 誉兴太脏 以后 只要 其他 选择 坚决 不住 誉兴
1,真的 实用 里面 口语化 地道 附带 光碟 录音 纯正 存到 没事 经常 出来 听听 效果 不错 日常生活 简单 实用 句子 话题 广泛 总之 物有所值 图书大厦 看好 回来 网上 事先 几家 网站 一下 当当 优惠 呵呵 以后 继续 光顾 同时 希望 当当 再接再厉 努力 做好 服务 回馈 顾客
0,说明书 详细 系统 开机 不能 进入 知道 三星 有人 友达 究竟 哪个 好些
1,遗忘 挂绳 耳机 已经 收到 谢谢 白云山 此次 白云山 中餐厅 美食 管理 服务 留下 印象
0,订单 为什么 出库 今天 下午 任何 信息 承诺 送达 口号 是否 属实 为何 拨打 维护 热线 办法 解释 是否 物流 送达 情况 完全 知道 客户 是否 承诺 客户 投诉 有没有 解决办法 第二次 订单 第一次 订单号 超过 天才 收到 书籍 请问 这次 需要 几天 一次 春节 上班 这次 理由 有没有 人能 回答 为什么
1,住宿 环境 不错 前台 服务 热情 看到 长江 葛洲坝 卫生间 淋浴 设施 不太好 总体而言 不错
0,国产 代工 电池 部分 设计 不合理 电池 键盘 平行 一面 一点点 起来 可能 接触
1,价钱 明白 货到 这点 确实 不过 东东 没得说 买来 没得说 上网 选择
0,一共 送到 送过来 付款 拆箱 拆箱 吓了一跳 按键 键盘 敲起来 你们 行货 是不是 返修 机呀 要求 退货 现在 没退
1,朋友 非常 喜欢 原来 小心 公共汽车 一本
1,价格 偏高 服务 一般 窗外 风景 早餐 不错
1,世界 著名 比较法 学者 大木 雅夫 著作 学者 德国 比较法 学者 茨威格 特之 高足 留学 德国 精通 数种 外文 法学 更是 深刻 独到之见 作为 东洋人 思维 成长 文化氛围 中国 有些 相似 因此 研习 此书 学习 比较法 中国 来说 当有 极大 裨益 此书 茨威格 特氏 比较法 总论 对读 获益匪浅
0,大失所望 广州 之前 研究 半天 后来 老公 要求 选择 欧洲 过来 那本 极尽 完美 之辞 推荐 网上 图片 介绍 应该 不错 点评 当时 认为 应该 一家 水平 差不多 可是 一进 发现 图片 实在 相差 太远 小得 可怜 行李 甚至 连坐 一张 小得 可怜 写字台 一台 小得 可怜 液晶电视 床上 看电视 恐怕 需要 一双 千里眼 使用 那张 写字台 一定 需要 苗条 才能 坐在 那个 位置 并且 需要 一台 小于 否则 放不下 干净 首先 进去 那间 大床 马桶 居然 漂着 头发 后来 立马 套房 其实 稍微 一点点 沙发 桌子 及大 一点 普通 电视 设施 陈旧 地板 有些 已经 翘起来 隔音 不好 热水 水压 不够 前台 服务 不错 服务员 英语 压根 见到 行李 个人感觉 不值 那个 价钱 个人 意见 推荐 入住
0,不大好 喜欢 少有 许多 一样 思想 不同 出现 多次 表达 意思 几乎 相同 骗人
1,兰桂坊 美食 门口 直达 巴士 铜锣湾 半山 高尚 地段 算是 性价比 不错
0,基本 需要 用品 比如 要求 转换 插头 水壶 一律 欠缺 欠缺 理由 由于 全家 酒店客房 已满 任何 后备 用品 替换 这是 服务员 原话 水壶 内有 残余物 一元 硬币 服务员 竟然 知道 这个 情况 办法 早餐 很差 不像星 应有 水平 冬天 暖气 空调 提供 不问 基本 暖气 呼噜 一样 整个 晚上 天明 本人 天明 马上 退房 热水器 名不符实 应该 水器 基本 不热
0,插图 很大 生动 形象 里面 故事 小孩子 碰到 事情 并且 启发性 女儿 以后 喜欢 碰到 类似 事情 大卫 呵呵 看来 受到 潜移默化 影响 总的来说 个人感觉 不错 难怪 获过 大奖
1,三人间 宽敞 卫生间 不大 干净 宾馆 餐厅 实惠 只要 能回 宾馆 餐厅 用餐 周边 交通 非常 方便 基本上 一部 各个 景点 什刹海 最近 宾馆 外部 装修 不过 影响 内部 卫生 晚间 休息 来说 满意
0,职场 战场 这部 小说 阐述 淋漓尽致 拉拉 工作勤奋 老黄牛 性格 倔牛 王伟 正直 有些 过分 天真 何好 思维 敏锐 眼光 独到 高深莫测 李斯特 崇尚 中庸 不喜 决定 不失为 温和 颇具 慧眼识 上司 柯必得 天生 管家 过于 苛刻 过分 偏执 但且 不择手段 不得不 佩服 勇气 执着 林在 生意经 似五伟 经验 八面玲珑 关键 牢牢 掌控 下属 约翰 颇为 阴险 处处 王伟 聪慧 之人 文龙 表面 温和 城府 心机 影响 人际关系 知道 何为 何为 关键时刻 帮该 一把 黄宏 技术 过硬 人际关系 始终 无法 处理 妥当 小心眼 玫瑰 经验 老道 有失 光明 还有 帕米拉 周亮 杰森 海伦 王蔷 罗杰 齐浩天 等等 这些 个个 性格 鲜明 独到之处 观完 引人深思 故事 鲜活 实用价值 无论是 职场 新人 老将 受益匪浅
0,摄像头 不带 系统对 初级 用户 而言 麻烦事 突出 独显 强劲 必须 全速 运行 造成 电池 耐用 呵呵 不知 算不算 不足 芯电 顶个 小时 现在 电卖 呵呵
1,儿子 喜欢 故事情节 不算 复杂 但书 可爱 书中 动物 好玩 性格 乐趣 职业 甚至 想法 之间 关系 真实 尤其 立体 图片 宝宝 特别 喜欢 特别 喜欢 特别 喜欢 特别 喜欢 特别 喜欢 特别 喜欢 作为 父母 没什么 特别 要求 好书
1,另外 一句 书中 故事 适合 低段 儿童 朗读
0,住店 真实 感受 根本 没法 睡觉 隔音 太差 隔音 最差 隔壁 个人 正常 对话 特别 清楚 衣柜 位置 根本 衣柜 背板 隔开 早上 服务员 居然 门口 手机 电话 特别 清楚 总之 没法 睡觉
1,不错 摄像头 刻录 升级 内存 速度 一流 带电池 延包卡 包年
0,这个 太差 竟然 还有 公司 很多 见过 第一次 下回 不会 上下班 高峰 下楼 分钟 计算 过连亲 两天 门童 爷爷 一样 不理
1,不错 商务 上网 速度 非常 下载 达到 非常 碰到 老朋友 世界 真是
0,入住 服务 大堂 一般 入住 发现 硬件 较差 比如 空调 马桶 尤其 电视 遥控器 非常 几乎 不能 空调 不管 走廊 味道 早餐 差刚 九点 服务员 疯狂 地收 问一问 客人 是否 需要 很差 曾经 看到 不太 确切 第二天 立刻 龙城 山西 真的 宾馆 知道 为什么 奇怪
1,名头 特别 响亮 不过 设施 可不 怎么样 尤其 人大 床房 居然 安静 入住 只好 更换 双人间
0,竟然 静音 按钮 背光 不亮 多天 知道 不能 今天 第天 怎么 机子 做工 不够 细致 差距 嘿嘿 很大
0,过于 解读 论语 视频 受益匪浅 想要 收藏 明明 提交 成功 到货 无比 郁闷
1,利益 物欲 迷惑 今天 拜金主义 千年 儒学 相互 冲突 今天 狼图腾 出现 无疑 引人深思 刚刚 高中毕业 或许 资格 这个 社会 老师 推荐 狼图腾 看过 介绍 毫不犹豫 订书 单刚 一章 似乎 有种 激昂 血液 某种 莫名 想要 探寻 意识 冲动 此等 好书 无需 太多 言语 形容 应该 超越 常人 文字
1,一晚 标准间 老婆 开心 这趟 兰州 嘉峪关 来到 敦煌 只有 这家 服务 达到 星级 水平 亲切 主动 看见 鸣沙山 景观 一流 餐厅 食物 一般 自助 早餐 中式 为主 一般 零点 早餐 天台 餐厅 用餐 西式 为主 时间 享用 可能 好些 不过 曾经 餐厅 露天 范围 喝酒 晚上 看着 头顶 大漠 星星 非常 不错 算是 郊区 其实 市区 公里 夜市 公里 而已 可是 一般 很少 出租车 经过 公交车 门口 每分钟 一趟 分钟 市区 不是 方便 补充 点评 年月日 上网 速度 不过 免费 没太多 要求
0,挂星 四星 二星 水平 早餐 花样 四星 四星 如果说 房价 不要 四星 以后 考虑 其它 另外 宽带 收块
1,屏幕 坏点 暗点 这个 不错 配置 性价比 目前 使用 已有 半个 基本 正常
0,预装 系统 非常 垃圾 货到 第二天 就格 垃圾 装新 麻烦 同学 帮忙 装上 加上 更新 各种 软件 两天 时间 麻烦
1,终于 收到 速度 很快 质量 图片 颜色 白色 背景 彩色 一些 要是 几个 挂钩 还有 建议 妈妈 不要 图片 卫生间 附近 图片 可能 受潮 变形 原来 以为 质量 后来 图片
0,底部 胶垫 不平 打字 总是 左右 晃动 时间 无法 保存 只要 断电 时间 归零 不能 注册
